id_day,day,id_teacher,id_space,name,id_building,id_headquarters,building_name,id_university_subject,full_name,semesters,university_subject_code,entry_time,departure_time,group,hours,id_authorization_program,id_program,program_code,program_full_name,id_university_period,id_day_time_slot,id_time_slot
1,Monday,T070,2,Salon 2,2,1,Sede Villa Campestre,187,Comprensión y producción de textos académicos generales ,2,204402M,18:20:00,21:20:00,51,3,23,2,3845,Administracion de empresas,3,7,7
3,Wednesday,T087,9,salon 2,3,1,Sede Principe,1194,Control Electrónico de Potencia (AET),5,710104M,17:00:00,22:00:00,50,5,30,12,2725,Tecnologia en Electronica Industrial,9,58,11
3,Wednesday,T005,24,Sala De Sistemas 2,3,1,Sede Principe,1011,INFRAESTRUCTURAS PARALELAS Y DISTRIBUIDAS,6,750023C,10:00:00,13:00:00,51,3,2,1,3743,Ingeniería de Sistemas,6,18,2
3,Wednesday,T099,23,Sala De Sistemas 1	,3,1,Sede Principe,1061,Introducción a la Ciencia de los Datos,7,750025C,15:00:00,18:00:00,50,3,2,1,3743,Ingeniería de Sistemas,8,22,6
3,Wednesday,T075,12,salon 5,3,1,Sede Principe,531,Introducción a la  Tecnología,1,502002C,14:00:00,17:00:00,50,3,5,4,3554,Construccion,6,21,5
5,Friday,T048,10,Sala de Sistemas 3,3,1,Sede Principe,460,Taller Tecnológico I,1,701006C,10:00:00,13:00:00,51,3,14,8,2724,Tecnología en Desarrollo de Software,5,34,2
3,Wednesday,T043,12,salon 5,3,1,Sede Principe,757,Presupuestos (análisis de costos y presupuestos),8,802038M,10:00:00,13:00:00,50,3,28,6,3841,Contaduría Publica,6,18,2
3,Wednesday,T095,1,Salon 1,2,1,Sede Villa Campestre,393,Legislación comercial II,3,801074C,10:00:00,13:00:00,50,3,18,6,3841,Contaduría Publica,3,18,2
6,Saturday,T160,14,salon 7,3,1,Sede Principe,1012,Desarrollo de Software II,6,750021C,10:00:00,13:00:00,50,3,2,1,3743,Ingeniería de Sistemas,8,42,2
5,Friday,T176,8,salon 1,3,1,Sede Principe,1036,FUNDAMENTOS DE ANÁLISIS Y CÁLCULO NUMÉRICO,5,750042C,15:00:00,18:00:00,50,3,14,8,2724,Tecnología en Desarrollo de Software,9,38,6
2,Tuesday,T016,14,salon 7,3,1,Sede Principe,838,Inglés con fines generales y académicos I,3,204025C,08:00:00,12:00:00,50,4,14,8,2724,Tecnología en Desarrollo de Software,9,9,1
4,Thursday,T043,10,Sala de Sistemas 3,3,1,Sede Principe,195,Economía de Empresa,3,801088C,07:00:00,10:00:00,50,3,19,2,3845,Administracion de empresas,3,25,1
2,Tuesday,T105,16,salon 9,3,1,Sede Principe,72,Cálculo Monovariable,2,111021C,14:00:00,17:00:00,52,3,2,1,3743,Ingeniería de Sistemas,6,13,5
3,Wednesday,T025,19,salon 12,3,1,Sede Principe,482,Tratamientos Térmicos,5,745512M,18:20:00,21:20:00,50,3,17,10,2712,Tecnología en Alimentos,3,23,7
2,Tuesday,T121,11,salon 4,3,1,Sede Principe,304,Lectura de Textos Académicos en Íngles II,6,204104M,09:00:00,12:00:00,50,3,16,3,3753,Ingeniería de Alimentos,4,9,1
1,Monday,T087,23,Sala De Sistemas 1	,3,1,Sede Principe,463,Fundamentos de programacion orientada a eventos,3,750014C,14:00:00,17:00:00,52,3,14,8,2724,Tecnología en Desarrollo de Software,5,5,5
3,Wednesday,T170,10,Sala de Sistemas 3,3,1,Sede Principe,1164,Laboratorio contable II,8,802060C,10:00:00,13:00:00,50,3,18,6,3841,Contaduría Publica,8,18,2
2,Tuesday,T108,10,Sala de Sistemas 3,3,1,Sede Principe,828,Inglés con fines generales y académicos II,4,204026C,18:20:00,22:20:00,51,4,26,6,3841,Contaduría Publica,7,16,8
5,Friday,T077,10,Sala de Sistemas 3,3,1,Sede Principe,319,Materiales de Construcción   I ,2,502012C,15:00:00,18:00:00,50,3,5,4,3554,Construccion,3,38,6
3,Wednesday,T029,14,salon 7,3,1,Sede Principe,1135,IMPACTOS AMBIENTALES,8,730078C,10:00:00,13:00:00,50,3,2,1,3743,Ingeniería de Sistemas,10,18,2
2,Tuesday,T070,15,Sala de Sistemas 4,3,1,Sede Principe,77,Comprensión y Producción de Textos Generales y Académicos,2,204402M,15:00:00,18:00:00,52,3,2,1,3743,Ingeniería de Sistemas,4,14,6
4,Thursday,T003,17,salon 10,3,1,Sede Principe,76,Matemáticas Discretas I,2,750004C,14:00:00,18:00:00,51,4,2,1,3743,Ingeniería de Sistemas,9,29,5
5,Friday,T087,23,Sala De Sistemas 1	,3,1,Sede Principe,463,Fundamentos de programacion orientada a eventos,3,750014C,18:20:00,21:20:00,51,3,14,8,2724,Tecnología en Desarrollo de Software,4,39,7
5,Friday,T209,3,Salon 3,2,1,Sede Villa Campestre,1214,DIETOTERAPIA I,6,605029C,10:00:00,13:00:00,50,3,20,11,3643,Nutricion y dietetica,9,34,2
1,Monday,T184,5,Salon 5,2,1,Sede Villa Campestre,1059,"Seminario en Constitución, Legislación y Ética de la profesión",7,730026C,10:00:00,13:00:00,52,3,2,1,3743,Ingeniería de Sistemas,8,2,2
2,Tuesday,T068,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,492,Procesos de fermentación de alimentos,8,745062M_1,10:00:00,11:00:00,50,1,16,3,3753,Ingeniería de Alimentos,3,10,2
1,Monday,T222,4,Salon 4,2,1,Sede Villa Campestre,1169,Revisoría fiscal,8,802089C,07:00:00,10:00:00,50,3,18,6,3841,Contaduría Publica,8,1,1
2,Tuesday,T013,15,Sala de Sistemas 4,3,1,Sede Principe,778,Administración Financiera,9,802068M,18:20:00,21:20:00,51,3,4,6,3841,Contaduría Publica,4,15,7
5,Friday,T224,17,salon 10,3,1,Sede Principe,1111,Inglés con fines generales y académicos II,4,204026C,18:20:00,22:20:00,51,4,30,12,2725,Tecnologia en Electronica Industrial,8,40,8
4,Thursday,T176,23,Sala De Sistemas 1	,3,1,Sede Principe,67,Fundamentos de Programación Imperativa,1,750012C,10:00:00,13:00:00,50,3,2,1,3743,Ingeniería de Sistemas,7,26,2
6,Saturday,T093,14,salon 7,3,1,Sede Principe,717,Fundamentos de Contabilidad ,1,802004C,14:00:00,17:00:00,51,3,23,2,3845,Administracion de empresas,10,45,5
3,Wednesday,T009,25,Coliseo,2,1,Sede Villa Campestre,302,Deporte formativo,6,404001M,07:00:00,09:00:00,50,2,16,3,3753,Ingeniería de Alimentos,3,17,1
2,Tuesday,T005,14,salon 7,3,1,Sede Principe,878,Fundamentos de Interpretación y Compilación de LP,5,750017C,08:00:00,12:00:00,50,4,2,1,3743,Ingeniería de Sistemas,10,9,1
1,Monday,T053,11,salon 4,3,1,Sede Principe,858,Matemáticas Básicas,1,111023C,18:20:00,20:20:00,51,2,30,12,2725,Tecnologia en Electronica Industrial,9,7,7
6,Saturday,T154,18,salon 11,3,1,Sede Principe,815,Costos y Presupuestos Gerenciales,4,802028C,14:00:00,17:00:00,50,3,23,2,3845,Administracion de empresas,7,45,5
3,Wednesday,T121,6,Salon 6,2,1,Sede Villa Campestre,890,Inglés con fines generales y académicos III,5,204027C,08:00:00,12:00:00,50,4,7,3,3753,Ingeniería de Alimentos,6,17,1
1,Monday,T075,20,salon 13,3,1,Sede Principe,533,Taller Construcción de edificaciones  II,3,502018C,13:00:00,17:00:00,50,4,5,4,3554,Construccion,6,4,4
4,Thursday,T142,18,salon 11,3,1,Sede Principe,908,Contabilidad pública,5,802007C,10:00:00,13:00:00,50,3,18,6,3841,Contaduría Publica,7,26,2
3,Wednesday,T207,14,salon 7,3,1,Sede Principe,1137,"Principios de Nutrición , Alimentación, Salud",2,605010C,15:00:00,18:00:00,50,3,2,1,3743,Ingeniería de Sistemas,8,22,6
4,Thursday,T025,17,salon 10,3,1,Sede Principe,459,Matemáticas Básicas,1,111023C,09:00:00,12:00:00,54,3,14,8,2724,Tecnología en Desarrollo de Software,5,27,3
4,Thursday,T068,1,Salon 1,2,1,Sede Villa Campestre,523,Introducción a la Ciencias de los Alimentos,1,605012C,07:00:00,10:00:00,50,3,20,11,3643,Nutricion y dietetica,4,25,1
2,Tuesday,T072,18,salon 11,3,1,Sede Principe,789,Algebra Lineal,2,111038C,10:00:00,12:00:00,51,2,14,8,2724,Tecnología en Desarrollo de Software,4,10,2
2,Tuesday,T192,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,860,Taller de Representación II - Representar las ideas,2,501003C,07:00:00,10:00:00,50,3,5,4,3554,Construccion,9,9,1
1,Monday,T040,24,Sala De Sistemas 2,3,1,Sede Principe,1014,Calidad de productos de Software,8,750029C,15:00:00,18:00:00,50,3,3,1,3743,Ingeniería de Sistemas,6,6,6
2,Tuesday,T012,3,Salon 3,2,1,Sede Villa Campestre,1085,Control de gestión y gobierno corporativo,7,802057C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,9,14,6
4,Thursday,T010,3,Salon 3,2,1,Sede Villa Campestre,992,HABILIDADES PARA LA VIDA: DESCUB. EL SER,2,603032C,07:00:00,10:00:00,50,3,19,2,3845,Administracion de empresas,6,25,1
5,Friday,T198,17,salon 10,3,1,Sede Principe,1075,Contabilidades especiales II,6,802040C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,9,39,7
5,Friday,T027,6,Salon 6,2,1,Sede Villa Campestre,84,Taller de Escritura e Investigación,3,202009M,07:00:00,10:00:00,50,3,2,1,3743,Ingeniería de Sistemas,5,33,1
2,Tuesday,T005,23,Sala De Sistemas 1	,3,1,Sede Principe,453,Fundamentos de Análisis y Diseño de Algoritmos,5,750094M,14:00:00,18:00:00,50,4,21,8,2724,Tecnología en Desarrollo de Software,4,13,5
1,Monday,T196,24,Sala De Sistemas 2,3,1,Sede Principe,1060,Desarrollo de Software III,7,750027C,15:00:00,18:00:00,50,3,2,1,3743,Ingeniería de Sistemas,9,6,6
2,Tuesday,T063,2,Salon 2,2,1,Sede Villa Campestre,383,Introducción a la contaduría pública ,1,802008C,10:00:00,13:00:00,50,3,18,6,3841,Contaduría Publica,7,10,2
6,Saturday,T130,13,salon 6,3,1,Sede Principe,930,"Humanismo, pensamiento administrativo y organizaciones",5,801126C,18:20:00,21:20:00,51,3,23,2,3845,Administracion de empresas,8,47,7
5,Friday,T219,11,salon 4,3,1,Sede Principe,256,Comunidad y Organizaciones I,5,207030M,14:00:00,18:00:00,50,4,6,5,3249,Trabajo social,9,37,5
4,Thursday,T017,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,483,Fisica + Laboratorio,3,106012C,07:00:00,10:00:00,52,3,2,1,3743,Ingeniería de Sistemas,10,25,1
1,Monday,T102,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,693,Análisis de Sistemas de Información y Base de Datos,9,801180M,18:20:00,21:20:00,50,3,1,2,3845,Administracion de empresas,6,7,7
1,Monday,T008,1,Salon 1,2,1,Sede Villa Campestre,1140,SEMINARIO DE TRABAJO DE GRADO,8,750036C,08:00:00,09:00:00,50,1,2,1,3743,Ingeniería de Sistemas,8,1,1
1,Monday,T060,1,Salon 1,2,1,Sede Villa Campestre,837,Proyecto Integrador I (Proyecto Tecnológico),5,750018C,14:00:00,18:00:00,51,4,14,8,2724,Tecnología en Desarrollo de Software,7,5,5
4,Thursday,T133,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,529,Taller de Representacion III,3,501009C,07:00:00,13:00:00,52,6,5,4,3554,Construccion,10,25,1
1,Monday,T121,13,salon 6,3,1,Sede Principe,1019,Inglés con Fines Generales y Académicos IV,6,204028C,14:00:00,16:00:00,53,2,7,3,3753,Ingeniería de Alimentos,7,5,5
3,Wednesday,T002,23,Sala De Sistemas 1	,3,1,Sede Principe,1062,Ciberseguridad,7,750024C,07:00:00,10:00:00,50,3,2,1,3743,Ingeniería de Sistemas,7,17,1
5,Friday,T042,13,salon 6,3,1,Sede Principe,1190,Taller Tecnológico II,5,710025C,18:20:00,21:20:00,50,3,30,12,2725,Tecnologia en Electronica Industrial,9,39,7
4,Thursday,T108,5,Salon 5,2,1,Sede Villa Campestre,828,Inglés con fines generales y académicos II,4,204026C,18:20:00,22:20:00,51,4,26,6,3841,Contaduría Publica,5,32,8
3,Wednesday,T086,18,salon 11,3,1,Sede Principe,710,Costos y Presupuestos Gerenciales,4,802028C,14:00:00,17:00:00,50,3,19,2,3845,Administracion de empresas,4,21,5
2,Tuesday,T026,10,Sala de Sistemas 3,3,1,Sede Principe,126,Probabilidad y Estadística,6,761130M,14:00:00,17:00:00,52,3,3,1,3743,Ingeniería de Sistemas,5,13,5
6,Saturday,T167,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,1143,BIOPROCESOS + LABORATORIO,7,745006C,10:00:00,12:00:00,51,2,32,3,3753,Ingeniería de Alimentos,8,43,3
6,Saturday,T126,20,salon 13,3,1,Sede Principe,530,Matemáticas aplicadas a la edificación,1,502001C,07:00:00,10:00:00,50,3,5,4,3554,Construccion,4,41,1
2,Tuesday,T005,23,Sala De Sistemas 1	,3,1,Sede Principe,558,Fundamentos de Programación Funcional y Concurrente,4,750013C,07:00:00,10:00:00,50,3,2,1,3743,Ingeniería de Sistemas,5,9,1
4,Thursday,T192,1,Salon 1,2,1,Sede Villa Campestre,861,Taller de Representación IV - Gestión multimodal del dibujo ,4,501013C,07:00:00,13:00:00,50,6,5,4,3554,Construccion,9,25,1
3,Wednesday,T016,18,salon 11,3,1,Sede Principe,83,Inglés con fines generales y académicos III,3,204027C,16:00:00,18:00:00,50,2,2,1,3743,Ingeniería de Sistemas,9,22,6
1,Monday,T118,1,Salon 1,2,1,Sede Villa Campestre,521,Nucleo Salud Pública I,1,607001C,14:00:00,17:00:00,50,3,20,11,3643,Nutricion y dietetica,8,5,5
2,Tuesday,T084,14,salon 7,3,1,Sede Principe,1096,Gestión de la Cadena de Suministros,7,801163C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,7,10,2
1,Monday,T197,3,Salon 3,2,1,Sede Villa Campestre,1279,Gestión y control de la calidad,9,801234C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,10,7,7
4,Thursday,T001,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,466,Bases de datos,3,750006C,08:00:00,12:00:00,50,4,14,8,2724,Tecnología en Desarrollo de Software,9,25,1
5,Friday,T041,11,salon 4,3,1,Sede Principe,915,COMPRENSIÓN Y PRODUCCIÓN DE TEXTOS ACADÉMICOS GENERALES,2,204133C,15:00:00,18:00:00,53,3,7,3,3753,Ingeniería de Alimentos,5,38,6
1,Monday,T087,23,Sala De Sistemas 1	,3,1,Sede Principe,791,Sistemas Operativos,3,750001C,18:20:00,21:20:00,51,3,29,8,2724,Tecnología en Desarrollo de Software,6,7,7
5,Friday,T109,2,Salon 2,2,1,Sede Villa Campestre,507,Trabajo Social Laboral,9,207039M,13:00:00,16:00:00,50,3,6,5,3249,Trabajo social,9,36,4
1,Monday,T192,20,salon 13,3,1,Sede Principe,965,Taller Instalaciones Electrónicas y de Comunicación,5,502029C,08:00:00,12:00:00,50,4,5,4,3554,Construccion,8,1,1
3,Wednesday,T013,2,Salon 2,2,1,Sede Villa Campestre,747,Matemática para finanzas,2,802013C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,10,22,6
2,Tuesday,T006,10,Sala de Sistemas 3,3,1,Sede Principe,952,Taller Tecnológico I,2,701006C,18:20:00,21:20:00,50,3,30,12,2725,Tecnologia en Electronica Industrial,6,16,8
3,Wednesday,T090,3,Salon 3,2,1,Sede Villa Campestre,423,Fundamentos de costos,8,802091M,18:20:00,21:20:00,51,3,4,6,3841,Contaduría Publica,3,23,7
5,Friday,T103,13,salon 6,3,1,Sede Principe,851,Educación Popular y trabajo Social,7,207092M,10:00:00,13:00:00,50,3,6,5,3249,Trabajo social,5,34,2
4,Thursday,T222,13,salon 6,3,1,Sede Principe,1284,Consultorio empresarial,10,801194C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,10,30,6
4,Thursday,T026,4,Salon 4,2,1,Sede Villa Campestre,417,Estadistica Descriptiva,4,801148M,18:20:00,21:20:00,50,3,4,6,3841,Contaduría Publica,3,31,7
4,Thursday,T056,1,Salon 1,2,1,Sede Villa Campestre,308,Transf. de masa en el proc. de Alimentos,8,745063M ,14:00:00,17:00:00,50,3,16,3,3753,Ingeniería de Alimentos,5,29,5
5,Friday,T024,16,salon 9,3,1,Sede Principe,826,Informes financieros,4,802020C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,9,39,7
2,Tuesday,T019,6,Salon 6,2,1,Sede Villa Campestre,942,Simulación y Computación Numérica,5,750016C,18:20:00,22:20:00,50,4,29,8,2724,Tecnología en Desarrollo de Software,6,16,8
5,Friday,T076,18,salon 11,3,1,Sede Principe,539,Ecuaciones Diferenciales,4,111026C,10:00:00,13:00:00,50,3,2,1,3743,Ingeniería de Sistemas,9,34,2
3,Wednesday,T210,19,salon 12,3,1,Sede Principe,1133,ESTOMATOLOGÍA,5,605024C,10:00:00,12:00:00,51,2,20,11,3643,Nutricion y dietetica,8,18,2
4,Thursday,T197,4,Salon 4,2,1,Sede Villa Campestre,1249,GESTIÓN Y CONTROL DE LA CALIDAD,9,801234C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,9,26,2
4,Thursday,T034,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,177,Taller Habilidades y herramientas informáticas para la gestión ,1,801044C,15:00:00,18:00:00,51,3,19,2,3845,Administracion de empresas,3,30,6
1,Monday,T174,14,salon 7,3,1,Sede Principe,963,Construcción de Infraestructura Urbana I,5,502030C,07:00:00,10:00:00,50,3,5,4,3554,Construccion,10,1,1
4,Thursday,T186,25,Coliseo,2,1,Sede Villa Campestre,967,DEPORTE Y SALUD,1,404002C,18:20:00,21:20:00,52,3,30,12,2725,Tecnologia en Electronica Industrial,9,31,7
3,Wednesday,T016,13,salon 6,3,1,Sede Principe,83,Inglés con fines generales y académicos III,3,204027C,16:00:00,18:00:00,52,2,2,1,3743,Ingeniería de Sistemas,8,22,6
2,Tuesday,T110,21,salon 14,3,1,Sede Principe,502,Política y Problemática Social,6,207021M,14:00:00,18:00:00,50,4,6,5,3249,Trabajo social,10,13,5
5,Friday,T034,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,295,Informática I,2,750002C,15:00:00,18:00:00,51,3,7,3,3753,Ingeniería de Alimentos,7,38,6
3,Wednesday,T001,24,Sala De Sistemas 2,3,1,Sede Principe,123,Bases de Datos I,9,750030M,09:00:00,13:00:00,50,4,3,1,3743,Ingeniería de Sistemas,4,19,3
2,Tuesday,T108,12,salon 5,3,1,Sede Principe,1091,Inglés con Fines Generales y Académicos IV,6,204028C,18:20:00,22:20:00,53,4,23,2,3845,Administracion de empresas,9,15,7
4,Thursday,T018,2,Salon 2,2,1,Sede Villa Campestre,243,Desarrollo De La Personalidad I,1,207009M,10:00:00,13:00:00,50,3,6,5,3249,Trabajo social,9,26,2
4,Thursday,T005,23,Sala De Sistemas 1	,3,1,Sede Principe,558,Fundamentos de Programación Funcional y Concurrente,4,750013C,14:00:00,17:00:00,51,3,2,1,3743,Ingeniería de Sistemas,10,29,5
3,Wednesday,T084,1,Salon 1,2,1,Sede Villa Campestre,995,Investigación y Gestión de Operaciones,5,801095C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,6,23,7
6,Saturday,T061,8,salon 1,3,1,Sede Principe,1219,DISEÑO Y DESARROLLO NUEVOS PROD. ALIM.,10,745030C,10:00:00,13:00:00,51,3,7,3,3753,Ingeniería de Alimentos,9,42,2
1,Monday,T021,20,salon 13,3,1,Sede Principe,1175,Negociación y Toma de Decisiones,7,801162C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,10,7,7
2,Tuesday,T120,5,Salon 5,2,1,Sede Villa Campestre,306,Procesos de Fermentación de Alimentos,8,745062M,07:00:00,10:00:00,50,3,16,3,3753,Ingeniería de Alimentos,5,9,1
1,Monday,T184,14,salon 7,3,1,Sede Principe,1059,"Seminario en Constitución, Legislación y Ética de la profesión",7,730026C,10:00:00,13:00:00,52,3,2,1,3743,Ingeniería de Sistemas,9,2,2
2,Tuesday,T015,1,Salon 1,2,1,Sede Villa Campestre,433,Electiva Profesional III: Procedimiento Tributario,8,802097M,18:20:00,21:20:00,50,3,4,6,3841,Contaduría Publica,7,15,7
3,Wednesday,T053,15,Sala de Sistemas 4,3,1,Sede Principe,2,Matemáticas Básicas,1,111023C,07:00:00,10:00:00,50,3,2,1,3743,Ingeniería de Sistemas,4,17,1
4,Thursday,T026,11,salon 4,3,1,Sede Principe,733,Estadística I para las ciencias de la administración,3,801083C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,10,31,7
5,Friday,T068,13,salon 6,3,1,Sede Principe,1026,CONSERVACIÓN Y VIDA ÚTIL DE ALIMENTOS,7,745007C,07:00:00,10:00:00,50,3,7,3,3753,Ingeniería de Alimentos,6,33,1
3,Wednesday,T233,12,salon 5,3,1,Sede Principe,1040,Diseño de Contenido para Interfaces de Usuario,6,750040C,18:20:00,21:20:00,50,3,29,8,2724,Tecnología en Desarrollo de Software,9,23,7
4,Thursday,T196,24,Sala De Sistemas 2,3,1,Sede Principe,1060,Desarrollo de Software III,7,750027C,15:00:00,18:00:00,50,3,2,1,3743,Ingeniería de Sistemas,7,30,6
3,Wednesday,T053,15,Sala de Sistemas 4,3,1,Sede Principe,2,Matemáticas Básicas,1,111023C,07:00:00,10:00:00,50,3,2,1,3743,Ingeniería de Sistemas,6,17,1
2,Tuesday,T027,4,Salon 4,2,1,Sede Villa Campestre,262,Estrategias De Investigación,5,207022M,14:00:00,18:00:00,50,4,6,5,3249,Trabajo social,9,13,5
1,Monday,T009,25,Coliseo,2,1,Sede Villa Campestre,1267,Deporte Formativo,1,404032C,18:20:00,20:20:00,51,2,26,6,3841,Contaduría Publica,10,7,7
4,Thursday,T069,8,salon 1,3,1,Sede Principe,853,Diseño y sondeo,7,207034M,14:00:00,18:00:00,50,4,6,5,3249,Trabajo social,7,29,5
2,Tuesday,T054,6,Salon 6,2,1,Sede Villa Campestre,809,Gestión del Conocimiento e Innovación,5,801114C,07:00:00,10:00:00,50,3,19,2,3845,Administracion de empresas,7,9,1
2,Tuesday,T091,4,Salon 4,2,1,Sede Villa Campestre,1170,Introducción a la Experimentación Cientifica,1,106002C,14:00:00,17:00:00,50,3,33,13,3150,Agroindustria,10,13,5
3,Wednesday,T057,17,salon 10,3,1,Sede Principe,64,Inserción a la Vida Universitaria,1,701001C,16:00:00,18:00:00,53,2,2,1,3743,Ingeniería de Sistemas,5,21,5
5,Friday,T083,20,salon 13,3,1,Sede Principe,861,Taller de Representación IV - Gestión multimodal del dibujo ,4,501013C,07:00:00,13:00:00,50,6,5,4,3554,Construccion,5,33,1
1,Monday,T019,19,salon 12,3,1,Sede Principe,313,Ecuaciones Diferenciales,4,111026C,16:00:00,18:00:00,50,2,7,3,3753,Ingeniería de Alimentos,5,6,6
1,Monday,T016,19,salon 12,3,1,Sede Principe,843,Inglés con fines generales y académicos II,4,204026C,18:20:00,22:20:00,52,4,29,8,2724,Tecnología en Desarrollo de Software,7,8,8
5,Friday,T038,18,salon 11,3,1,Sede Principe,184,Pensamiento Clásico de la Administración y las Organizaciones ,2,801082C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,5,39,7
6,Saturday,T094,10,Sala de Sistemas 3,3,1,Sede Principe,74,Fundamentos de  Programación Orientada a Objetos,2,750015C,10:00:00,13:00:00,53,3,2,1,3743,Ingeniería de Sistemas,5,42,2
4,Thursday,T062,6,Salon 6,2,1,Sede Villa Campestre,1234,Gestión del Cambio Organizacional,8,801132C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,9,31,7
1,Monday,T172,21,salon 14,3,1,Sede Principe,965,Taller Instalaciones Electrónicas y de Comunicación,5,502029C,14:00:00,18:00:00,51,4,5,4,3554,Construccion,10,5,5
6,Saturday,T148,8,salon 1,3,1,Sede Principe,1029,INNOVACIÓN Y EMPRENDIMIENTO EMPRESARIAL,6,750032C,08:00:00,11:00:00,50,3,14,8,2724,Tecnología en Desarrollo de Software,10,41,1
1,Monday,T047,11,salon 4,3,1,Sede Principe,912,Inglés con fines generales y académicos II,4,204357M,07:00:00,11:00:00,50,4,6,5,3249,Trabajo social,6,1,1
1,Monday,T087,23,Sala De Sistemas 1	,3,1,Sede Principe,117,Arquitectura de Computadores II,5,710193M,14:00:00,18:00:00,50,4,3,1,3743,Ingeniería de Sistemas,4,5,5
3,Wednesday,T142,4,Salon 4,2,1,Sede Villa Campestre,971,Contabilidad pública,5,802007C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,8,23,7
4,Thursday,T070,1,Salon 1,2,1,Sede Villa Campestre,1186,COMPRENSIÓN Y PRODUCCIÓN DE TEXTOS ACADÉMICOS GENERALES,1,204133C,15:00:00,18:00:00,53,3,33,13,3150,Agroindustria,10,30,6
